madde_id,kac,kelime_no,cesit,anlam_gor,on_taki,madde,cesit_say,anlam_say,taki,cogul_mu,ozel_mi,lisan_kodu,lisan,telaffuz,birlesikler,font,madde_duz,gosterim_tarihi,anlamlarListe,atasozu
74960,0,85632,0,0,,basınç tedavisi,0,1,,0,0,0,,,,,basinc tedavisi,,"[{'anlam_id': '101568', 'madde_id': '74960', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vurgun rahatsızlığında ortalama atmosfer basıncının üstünde bir basınç bulunan özel bir odada uygulanan iyileştirme yöntemi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
74961,0,85633,0,0,,hemoroitli,0,1,,0,0,0,,,,,hemoroitli,,"[{'anlam_id': '101569', 'madde_id': '74961', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Basurlu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
74962,0,85634,0,0,,hemoroit,0,1,di,0,0,13,Fransızca hémorroïde,,,,hemoroit,,"[{'anlam_id': '101570', 'madde_id': '74962', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Basur', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '85', 'tur': '1', 'tam_adi': 'tıp', 'kisa_adi': 'tıp', 'ekno': '307'}]}]",
74963,0,85635,0,0,,kesyapıştır,0,1,,0,0,0,,ke'syapıştır,,,kesyapistir,,"[{'anlam_id': '101571', 'madde_id': '74963', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bilgisayar yazılımlarında seçilen bir metni veya nesneyi bir yerden yok edip başka bir yere taşıma işlemi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '98', 'tur': '1', 'tam_adi': 'bilişim', 'kisa_adi': 'bl.', 'ekno': '368'}]}]",
74964,2,85636,0,2,,kov,0,1,,0,0,0,,,,,kov,,"[{'anlam_id': '101572', 'madde_id': '74964', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Sivrisinek vb. hayvanların ısırmasından korunmak için vücuda sürülen özel sıvı', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '33', 'tur': '4', 'tam_adi': 'halk ağzında', 'kisa_adi': 'hlk.', 'ekno': '44'}]}]",
74965,3,85637,0,3,,kot,0,1,,0,0,0,,,,,kot,,"[{'anlam_id': '101573', 'madde_id': '74965', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Yörelere göre değişen ölçüde tahıl alabilen, tahtadan yapılmış bir ölçek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '33', 'tur': '4', 'tam_adi': 'halk ağzında', 'kisa_adi': 'hlk.', 'ekno': '44'}]}]",
74966,0,85638,0,0,,kovboyluk,0,1,ğu,0,0,0,,,,,kovboyluk,,"[{'anlam_id': '101574', 'madde_id': '74966', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kovboy olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
74967,0,85640,0,0,,ahım şahım,1,1,,0,0,0,,a:hım şa:hım,,,ahim sahim,,"[{'anlam_id': '101575', 'madde_id': '74967', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Beğenilecek, değer verilecek nitelikte', 'gos': '0', 'orneklerListe': [{'ornek_id': '32594', 'anlam_id': '101575', 'ornek_sira': '1', 'ornek': 'Öyle ahım şahım bir tarafı yoktu vücudunun.', 'kac': '1', 'yazar_id': '222', 'yazar': [{'yazar_id': '222', 'tam_adi': 'Elif Şafak', 'kisa_adi': 'E. Şafak', 'ekno': '449'}]}], 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]","[{'madde_id': '74968', 'madde': 'ahım şahım olmamak', 'on_taki': None}]"
74968,0,85640,1,0,,ahım şahım olmamak,0,1,,0,0,0,,,,,ahim sahim olmamak,,"[{'anlam_id': '101576', 'madde_id': '74968', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'beğenilecek, değer verilecek nitelikte olmamak', 'gos': '0'}]",
74969,0,85643,0,0,,bilardo topu,0,1,,0,0,0,,,,,bilardo topu,,"[{'anlam_id': '101577', 'madde_id': '74969', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bilardo oyununda kullanılan fil dişinden yapılmış özel bir top', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
74970,0,85644,0,0,,bilardo salonu,0,1,,0,0,0,,,,,bilardo salonu,,"[{'anlam_id': '101578', 'madde_id': '74970', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bilardo oyununun oynatıldığı yer', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
74971,0,85645,0,0,,bilardo sopası,0,1,,0,0,0,,,,,bilardo sopasi,,"[{'anlam_id': '101579', 'madde_id': '74971', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İsteka', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
74972,0,85646,0,0,,beyzbol sopası,0,1,,0,0,0,,,,,beyzbol sopasi,,"[{'anlam_id': '101580', 'madde_id': '74972', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Beyzbol oyununda kullanılan özel bir sopa', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
74973,0,85647,0,0,,başa baş noktası,0,1,,0,0,0,,,,,basa bas noktasi,,"[{'anlam_id': '101581', 'madde_id': '74973', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bir yabancı paranın veya değerli kâğıdın piyasa değeri ile üstünde yazılı değerin aynı olması durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
74974,0,85648,0,0,,baştan,0,1,,0,0,0,,,"baştan aşağı, baştan başa, baştankara, baştan sona, sil baştan, yeni baştan",,bastan,,"[{'anlam_id': '101582', 'madde_id': '74974', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Başından alarak, bir kez daha, yeniden', 'gos': '0', 'orneklerListe': [{'ornek_id': '32595', 'anlam_id': '101582', 'ornek_sira': '1', 'ornek': 'Şimdi sana her şeyi baştan, her şeyi uzun uzun anlatmak isteyişimin sebebi bu mu?', 'kac': '1', 'yazar_id': '185', 'yazar': [{'yazar_id': '185', 'tam_adi': 'Nazım Hikmet', 'kisa_adi': 'N. Hikmet', 'ekno': '391'}]}], 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
74975,0,85649,0,0,,baştan savma,0,1,,0,0,0,,,,,bastan savma,,"[{'anlam_id': '101583', 'madde_id': '74975', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Üstünkörü', 'gos': '0', 'orneklerListe': [{'ornek_id': '32596', 'anlam_id': '101583', 'ornek_sira': '1', 'ornek': 'Reis baştan savma dinler, söz bitince de müzakerenin açıldığını haber verir.', 'kac': '1', 'yazar_id': '10', 'yazar': [{'yazar_id': '10', 'tam_adi': 'Memduh Şevket Esendal', 'kisa_adi': 'M. Ş. Esendal', 'ekno': '135'}]}], 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
74976,0,85650,0,0,,başı havada,0,2,,0,0,0,,,,,basi havada,,"[{'anlam_id': '101584', 'madde_id': '74976', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Sevinçli (kimse)', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}, {'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}, {'anlam_id': '101585', 'madde_id': '74976', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kibirli, gururlu (kimse)', 'gos': '0'}]",
74977,0,85651,0,0,,başına buyruk,0,1,ğu,0,0,0,,,,,basina buyruk,,"[{'anlam_id': '101586', 'madde_id': '74977', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kimseden izin almaksızın dilediği gibi davranan (kimse), failimuhtar', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}, {'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}]",
74978,0,85652,0,0,,başı yukarıda,0,1,,0,0,0,,,,,basi yukarida,,"[{'anlam_id': '101587', 'madde_id': '74978', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kibirli, kendini beğenmiş (kimse)', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}, {'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}]",
74979,0,85653,0,0,,başı yerde,0,2,,0,0,0,,,,,basi yerde,,"[{'anlam_id': '101588', 'madde_id': '74979', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Utangaç, mahcup (kimse)', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}, {'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}, {'anlam_id': '101589', 'madde_id': '74979', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Suçlu, kabahatli', 'gos': '0'}]",
74980,0,85654,0,0,,başı önünde,0,1,,0,0,0,,,,,basi onunde,,"[{'anlam_id': '101590', 'madde_id': '74980', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Uslu, çevrede gözü olmayan (kimse)', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}, {'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}]",
74981,0,85655,0,0,,başı kalabalık,0,1,,0,0,0,,,,,basi kalabalik,,"[{'anlam_id': '101591', 'madde_id': '74981', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Yanında bir işi konuşamayacak kadar çok insan olan (kimse)', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}, {'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}]",
74982,0,85656,0,0,,başı bütün,0,1,,0,0,0,,,,,basi butun,,"[{'anlam_id': '101592', 'madde_id': '74982', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Eşi hayatta olan (kadın veya erkek)', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}, {'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}]",
74983,0,85658,0,0,,başmüezzin,0,1,,0,0,19,Türkçe baş + Arapça muʾeẕẕin,ba'şmüezzin,,,basmuezzin,,"[{'anlam_id': '101593', 'madde_id': '74983', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Birden çok müezzin bulunan camilerde en kıdemli müezzin', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
74984,0,85659,0,0,,başlama atışı,0,2,,0,0,0,,,,,baslama atisi,,"[{'anlam_id': '101594', 'madde_id': '74984', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Basketbolda oyuna başlarken topun hakem tarafından havaya atılması', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '40', 'tur': '1', 'tam_adi': 'spor', 'kisa_adi': 'sp.', 'ekno': '89'}]}, {'anlam_id': '101595', 'madde_id': '74984', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Voleybol, tenis ve masa tenisi oyunlarında ilk servis', 'gos': '0'}]",
74985,0,85660,0,0,,orta hakem,0,1,,0,0,0,,,,,orta hakem,,"[{'anlam_id': '101596', 'madde_id': '74985', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Futbol karşılaşmasını yöneten hakem', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '40', 'tur': '1', 'tam_adi': 'spor', 'kisa_adi': 'sp.', 'ekno': '89'}]}]",
74986,0,85661,0,0,,pamuk otu,0,1,,0,0,0,,,,,pamuk otu,,"[{'anlam_id': '101597', 'madde_id': '74986', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Papirüs familyasından, bataklıklarda yetişen bir bitki, bataklık keteni (Eriophorum)', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '41', 'tur': '1', 'tam_adi': 'bitki bilimi', 'kisa_adi': 'bit. b.', 'ekno': '90'}]}]",
74987,0,85662,0,0,,yabani sarımsak,0,1,ğı,0,0,0,,,,,yabani sarimsak,,"[{'anlam_id': '101598', 'madde_id': '74987', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Zambakgillerden, kırlarda yetişen, koyu yeşil yaprakları bahar olarak kullanılan çok yıllık bir tür bitki, köpek sarımsağı, köpek soğanı', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '41', 'tur': '1', 'tam_adi': 'bitki bilimi', 'kisa_adi': 'bit. b.', 'ekno': '90'}]}]",
74988,0,85663,0,0,,körüklü otobüs,0,1,,0,0,0,,,,,koruklu otobus,,"[{'anlam_id': '101599', 'madde_id': '74988', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Körükle birbirine bağlanan iki parçadan oluşan ve şehir içi toplu taşımacılığında kullanılan otobüs', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
74989,0,85664,0,0,,köylük yer,0,1,,0,0,0,,,,,koyluk yer,,"[{'anlam_id': '101600', 'madde_id': '74989', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Köy', 'gos': '0', 'orneklerListe': [{'ornek_id': '32597', 'anlam_id': '101600', 'ornek_sira': '1', 'ornek': 'Köylük yerlerde on on iki çocuklu babalar çok görülür.', 'kac': '1', 'yazar_id': '8', 'yazar': [{'yazar_id': '8', 'tam_adi': 'Reşat Nuri Güntekin', 'kisa_adi': 'R. N. Güntekin', 'ekno': '133'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
74990,0,85665,0,0,,kravat iğnesi,0,1,,0,0,0,,,,,kravat ignesi,,"[{'anlam_id': '101601', 'madde_id': '74990', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kravatın sağa sola hareketini engellemek amacıyla kravatla gömleği birbirine tutturan aksesuar', 'gos': '0', 'orneklerListe': [{'ornek_id': '32598', 'anlam_id': '101601', 'ornek_sira': '1', 'ornek': 'Titrek elleriyle pırlanta kravat iğnesini düzeltiyordu.', 'kac': '1', 'yazar_id': '17', 'yazar': [{'yazar_id': '17', 'tam_adi': 'Peyami Safa', 'kisa_adi': 'P. Safa', 'ekno': '144'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
74991,0,85666,0,0,,şehir kulübü,0,1,,0,0,0,,,,,sehir kulubu,,"[{'anlam_id': '101602', 'madde_id': '74991', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kentteki ileri gelenlerin yemek yemek ve çeşitli oyunlar oynayarak eğlenmek amacıyla bir araya geldiği yer', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}]",
74992,0,85668,0,0,,uzaktan kumandalı,0,1,,0,0,0,,,,,uzaktan kumandali,,"[{'anlam_id': '101603', 'madde_id': '74992', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Uzaktan kumandası olan', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
74993,0,85669,0,0,,uzaktan kumandasız,0,1,,0,0,0,,,,,uzaktan kumandasiz,,"[{'anlam_id': '101604', 'madde_id': '74993', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Uzaktan kumandası olmayan', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
74994,0,85670,0,0,,kumandasız,0,1,,0,0,0,,,uzaktan kumandasız,,kumandasiz,,"[{'anlam_id': '101605', 'madde_id': '74994', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kumandası olmayan', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
74995,0,85671,0,0,,kumandalı,0,1,,0,0,0,,,uzaktan kumandalı,,kumandali,,"[{'anlam_id': '101606', 'madde_id': '74995', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kumandası olan', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
74996,0,85672,0,0,,şans oyunu,0,1,,0,0,0,,,,,sans oyunu,,"[{'anlam_id': '101607', 'madde_id': '74996', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Talih oyunu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
74997,0,85673,0,0,,spor kulübü,0,1,,0,0,0,,,,,spor kulubu,,"[{'anlam_id': '101608', 'madde_id': '74997', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Özellikle gençlerin değişik spor etkinliklerinde bulunmaları amacıyla ilgili devlet kurumuna kayıt ve tescilini yaptırmış kuruluş', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '40', 'tur': '1', 'tam_adi': 'spor', 'kisa_adi': 'sp.', 'ekno': '89'}]}]",
74998,0,85674,0,0,,maharetlilik,0,1,ği,0,0,0,,,,,maharetlilik,,"[{'anlam_id': '101609', 'madde_id': '74998', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Beceriklilik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
74999,0,85675,0,0,,beğenir,0,1,,0,0,0,,,güçbeğenir,,begenir,,"[{'anlam_id': '101610', 'madde_id': '74999', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Beğenme duygusu olan', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
75000,0,85676,0,0,,beğenirlilik,0,1,ği,0,0,0,,,,,begenirlilik,,"[{'anlam_id': '101611', 'madde_id': '75000', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Beğenir olma durumu, beğenirlik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
75001,0,85677,0,0,,beğenili,0,1,,0,0,0,,,,,begenili,,"[{'anlam_id': '101612', 'madde_id': '75001', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Beğenisi olan', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
75002,0,85678,0,0,,beğenisiz,0,1,,0,0,0,,,,,begenisiz,,"[{'anlam_id': '101613', 'madde_id': '75002', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Beğenisi olmayan', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
75003,0,85679,0,0,,her bir,0,1,,0,0,0,,,,,her bir,,"[{'anlam_id': '101614', 'madde_id': '75003', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Sayılabilen şeylerin ayrı ayrı hepsi, beher (I)', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
75004,0,85680,0,0,,savunma oyuncusu,0,1,,0,0,0,,,,,savunma oyuncusu,,"[{'anlam_id': '101615', 'madde_id': '75004', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kalecinin önünde yer alan, kaleyi savunan oyunculardan her biri, savunucu, bek (II)', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '40', 'tur': '1', 'tam_adi': 'spor', 'kisa_adi': 'sp.', 'ekno': '89'}]}]",
75005,0,85681,0,0,,ötelemek,0,2,,0,0,0,,,,,otelemek,,"[{'anlam_id': '101616', 'madde_id': '75005', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Öteye götürmek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}, {'anlam_id': '101617', 'madde_id': '75005', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Belli olmayan bir süre ertelemek', 'gos': '0'}]",
75006,0,85682,0,0,,ayran ağızlı,0,2,,0,0,0,,,,,ayran agizli,,"[{'anlam_id': '101618', 'madde_id': '75006', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Ayran budalası', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}, {'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}, {'anlam_id': '101619', 'madde_id': '75006', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Boşboğaz, geveze', 'gos': '0'}]",
75007,0,85686,0,0,,sırıkla yüksek atlama,0,1,,0,0,0,,,,,sirikla yuksek atlama,,"[{'anlam_id': '101620', 'madde_id': '75007', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Atletizmde, eldeki sırıktan güç kazanarak belirli yükseklikteki çıtayı aşmak için yapılan bir yarışma türü, sırıkla atlama', 'gos': '0', 'orneklerListe': [{'ornek_id': '32599', 'anlam_id': '101620', 'ornek_sira': '1', 'ornek': 'Biraz daha geçti, sırıkla yüksek atlama müsabakası ilan olundu.', 'kac': '1', 'yazar_id': '10', 'yazar': [{'yazar_id': '10', 'tam_adi': 'Memduh Şevket Esendal', 'kisa_adi': 'M. Ş. Esendal', 'ekno': '135'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '40', 'tur': '1', 'tam_adi': 'spor', 'kisa_adi': 'sp.', 'ekno': '89'}]}]",
75008,0,85687,0,0,,kafadan,1,1,,0,0,0,,,"kafadan bacaklılar, kafadan gayrimüsellah, kafadan kontak",,kafadan,,"[{'anlam_id': '101621', 'madde_id': '75008', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Zihinden, belleğini kullanarak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]","[{'madde_id': '75009', 'madde': 'kafadan atmak', 'on_taki': None}]"
75009,0,85687,1,0,,kafadan atmak,0,1,,0,0,0,,,,,kafadan atmak,,"[{'anlam_id': '101622', 'madde_id': '75009', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'bir konu üzerinde inceleme yapmadan rastgele konuşmak, uydurmak, yalan söylemek', 'gos': '0'}]",
