madde_id,kac,kelime_no,cesit,anlam_gor,on_taki,madde,cesit_say,anlam_say,taki,cogul_mu,ozel_mi,lisan_kodu,lisan,telaffuz,birlesikler,font,madde_duz,gosterim_tarihi,anlamlarListe,atasozu
67205,0,54682,0,0,,veznecilik,0,1,ği,0,0,0,,,,,veznecilik,,"[{'anlam_id': '90812', 'madde_id': '67205', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Veznecinin yaptığı iş', 'gos': '0', 'orneklerListe': [{'ornek_id': '29686', 'anlam_id': '90812', 'ornek_sira': '1', 'ornek': 'Babam veznecilik yapar.', 'kac': '1', 'yazar_id': '0'}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
67206,0,54683,0,0,,veznedar,0,1,,0,0,11,Arapça vezne + Farsça -dār,vezneda:rı,,,veznedar,,"[{'anlam_id': '90813', 'madde_id': '67206', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vezneci', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
67207,0,54684,0,0,,veznedarlık,0,2,ğı,0,0,0,,,,,veznedarlik,,"[{'anlam_id': '90814', 'madde_id': '67207', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Veznedarın görevi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '90815', 'madde_id': '67207', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Banka vb. kurum ve kuruluşlarda veznenin bulunduğu yer', 'gos': '0'}]",
67208,0,54685,0,0,,vıcık,0,1,,0,0,0,,,vıcık vıcık,,vicik,,"[{'anlam_id': '90816', 'madde_id': '67208', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Sulanarak kıvamı gevşemiş, yumuşamış', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
67209,0,54686,0,0,,vıcıklama,0,1,,0,0,0,,,,,viciklama,,"[{'anlam_id': '90817', 'madde_id': '67209', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vıcıklamak işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
67210,0,54687,0,0,,vıcıklamak,0,1,,0,0,0,,,,,viciklamak,,"[{'anlam_id': '90818', 'madde_id': '67210', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Sulu veya yumuşak şeyleri avuç içinde ezmek, vıcık duruma getirmek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '22', 'tur': '3', 'tam_adi': '-i', 'kisa_adi': '-i', 'ekno': '33'}]}]",
67211,0,54688,0,0,,vıcıklık,0,1,ğı,0,0,0,,,,,viciklik,,"[{'anlam_id': '90819', 'madde_id': '67211', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vıcık olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
67212,0,54689,0,0,,vıcık vıcık,0,2,,0,0,0,,,,,vicik vicik,,"[{'anlam_id': '90820', 'madde_id': '67212', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kıvamı çok gevşemiş, yumuşamış, sulu', 'gos': '0', 'orneklerListe': [{'ornek_id': '29687', 'anlam_id': '90820', 'ornek_sira': '1', 'ornek': 'Pençesiz pabuçların içinde vıcık vıcık olmuş çoraplar.', 'kac': '1', 'yazar_id': '7', 'yazar': [{'yazar_id': '7', 'tam_adi': 'Tarık Buğra', 'kisa_adi': 'T. Buğra', 'ekno': '132'}]}], 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}, {'anlam_id': '90821', 'madde_id': '67212', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Ciddi olmayan, özden yoksun olan, değersiz', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}]",
67213,0,54690,0,0,,vıcırdama,0,1,,0,0,0,,,,,vicirdama,,"[{'anlam_id': '90822', 'madde_id': '67213', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vıcırdamak işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
67214,0,54691,0,0,,vıcırdamak,0,2,,0,0,0,,,,,vicirdamak,,"[{'anlam_id': '90823', 'madde_id': '67214', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Serçe gibi kuşlar ötmek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}, {'anlam_id': '90824', 'madde_id': '67214', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Böcek kıvıl kıvıl oynaşmak, hareket etmek', 'gos': '0', 'orneklerListe': [{'ornek_id': '29688', 'anlam_id': '90824', 'ornek_sira': '1', 'ornek': 'İçeride aynanın önünde kavanozda vıcırdayan sülük sürüsünü seyredersiniz.', 'kac': '1', 'yazar_id': '15', 'yazar': [{'yazar_id': '15', 'tam_adi': 'Refik Halit Karay', 'kisa_adi': 'R. H. Karay', 'ekno': '142'}]}]}]",
67215,0,54692,0,0,,vıcırdaşma,0,1,,0,0,0,,,,,vicirdasma,,"[{'anlam_id': '90825', 'madde_id': '67215', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vıcırdaşmak işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
67216,0,54693,0,0,,vıcırdaşmak,0,1,,0,0,0,,,,,vicirdasmak,,"[{'anlam_id': '90826', 'madde_id': '67216', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Hep birlikte vıcırdamak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
67217,0,54694,0,0,,vıdı vıdı,1,1,,0,0,0,,,,,vidi vidi,,"[{'anlam_id': '90827', 'madde_id': '67217', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Türlü sebeplerle yerli yersiz çok konuşmayı huy edinmiş (kimse)', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]","[{'madde_id': '67218', 'madde': 'vıdı vıdı etmek', 'on_taki': None}]"
67218,0,54694,1,0,,vıdı vıdı etmek,0,1,,0,0,0,,,,,vidi vidi etmek,,"[{'anlam_id': '90828', 'madde_id': '67218', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'çevresini rahatsız edecek biçimde yerli yersiz çok konuşmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '29689', 'anlam_id': '90828', 'ornek_sira': '1', 'ornek': 'İşlerine çok karışıyor, çok vıdı vıdı ediyormuş.', 'kac': '1', 'yazar_id': '148', 'yazar': [{'yazar_id': '148', 'tam_adi': 'Erhan Bener', 'kisa_adi': 'E. Bener', 'ekno': '317'}]}]}]",
67219,0,54695,0,0,,vık vık,0,1,,0,0,0,,,,,vik vik,,"[{'anlam_id': '90829', 'madde_id': '67219', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İnce ses çıkararak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
67220,0,54696,0,0,,vınıltı,0,1,,0,0,0,,,,,vinilti,,"[{'anlam_id': '90830', 'madde_id': '67220', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vınlayan bir şeyin çıkardığı sesin adı', 'gos': '0', 'orneklerListe': [{'ornek_id': '29690', 'anlam_id': '90830', 'ornek_sira': '1', 'ornek': 'Vantilatörün vınıltısındaki donukluğun nedeni de aynı şey, işi gücü anlamsız bir değirmen gibi o soğuk loşluğu öğütmek!', 'kac': '1', 'yazar_id': '34', 'yazar': [{'yazar_id': '34', 'tam_adi': 'Attila İlhan', 'kisa_adi': 'A. İlhan', 'ekno': '165'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
67221,0,54697,0,0,,vınlama,0,1,,0,0,0,,,,,vinlama,,"[{'anlam_id': '90831', 'madde_id': '67221', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vınlamak işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
67222,0,54698,0,0,,vınlamak,0,1,,0,0,0,,,,,vinlamak,,"[{'anlam_id': '90832', 'madde_id': '67222', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Dönerken veya düz bir doğrultuda hızla hareket ederken `vın` diye ses çıkarmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '29691', 'anlam_id': '90832', 'ornek_sira': '1', 'ornek': 'Bir kurşun vınlayarak başımın üzerinden geçti gitti.', 'kac': '1', 'yazar_id': '25', 'yazar': [{'yazar_id': '25', 'tam_adi': 'Tarık Dursun K.', 'kisa_adi': 'T. Dursun K', 'ekno': '155'}]}], 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
67223,0,54699,0,0,,vırıldamak,0,1,,0,0,0,,,,,virildamak,,"[{'anlam_id': '90833', 'madde_id': '67223', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Usandıracak, sinirlendirecek biçimde durmadan konuşmak, vırlamak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
67224,0,54700,0,0,,vırıldama,0,1,,0,0,0,,,,,virildama,,"[{'anlam_id': '90834', 'madde_id': '67224', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vırıldamak işi, vırlama', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
67225,0,54701,0,0,,vırıltı,0,1,,0,0,0,,,,,virilti,,"[{'anlam_id': '90835', 'madde_id': '67225', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vırıldama sırasında çıkan sesin adı', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
67226,0,54702,0,0,,vırlama,0,1,,0,0,0,,,,,virlama,,"[{'anlam_id': '90836', 'madde_id': '67226', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vırıldama', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
67227,0,54703,0,0,,vırlamak,0,1,,0,0,0,,,,,virlamak,,"[{'anlam_id': '90837', 'madde_id': '67227', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Vırıldamak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
67228,0,54704,0,0,,vırt zırt,0,1,,0,0,0,,,,,virt zirt,,"[{'anlam_id': '90838', 'madde_id': '67228', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Sık sık, ikide birde', 'gos': '0', 'orneklerListe': [{'ornek_id': '29692', 'anlam_id': '90838', 'ornek_sira': '1', 'ornek': 'Saçları vırt zırt boyanmaktan, tepelerine oturtulmuş bakır veya kalay bir miğferi andırıyor.', 'kac': '1', 'yazar_id': '34', 'yazar': [{'yazar_id': '34', 'tam_adi': 'Attila İlhan', 'kisa_adi': 'A. İlhan', 'ekno': '165'}]}], 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
67229,0,54705,0,0,,vır vır,1,1,,0,0,0,,,,,vir vir,,"[{'anlam_id': '90839', 'madde_id': '67229', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Usandırıcı, sinirlendirici bir biçimde durmadan konuşma', 'gos': '0', 'orneklerListe': [{'ornek_id': '29693', 'anlam_id': '90839', 'ornek_sira': '1', 'ornek': 'Her gün münasebetsiz birtakım vır vırlarla beni bile kocattı.', 'kac': '1', 'yazar_id': '33', 'yazar': [{'yazar_id': '33', 'tam_adi': 'Osman Cemal Kaygılı', 'kisa_adi': 'O. C. Kaygılı', 'ekno': '164'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]","[{'madde_id': '67230', 'madde': 'vır vır etmek', 'on_taki': None}]"
67230,0,54705,1,0,,vır vır etmek,0,1,,0,0,0,,,,,vir vir etmek,,"[{'anlam_id': '90840', 'madde_id': '67230', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'usandırıcı, sinirlendirici bir biçimde durmadan konuşmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '29694', 'anlam_id': '90840', 'ornek_sira': '1', 'ornek': 'Kadın durmadan vır vır eder, yakınır diye adımızı çıkarmışlar.', 'kac': '1', 'yazar_id': '201', 'yazar': [{'yazar_id': '201', 'tam_adi': 'Azra Erhat', 'kisa_adi': 'A. Erhat', 'ekno': '426'}]}]}]",
67231,0,54706,0,0,,vırvırcı,0,1,,0,0,0,,,,,virvirci,,"[{'anlam_id': '90841', 'madde_id': '67231', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Can sıkacak kadar çok konuşan kimse', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
67232,0,54707,0,0,,vız,2,1,,0,0,0,,,,,viz,,"[{'anlam_id': '90842', 'madde_id': '67232', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Böcek uçarken veya atılan bir şey hızla geçerken çıkan ses', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]","[{'madde_id': '67234', 'madde': 'vız gelip tırıs gitmek', 'on_taki': '(birine bir şey) '}, {'madde_id': '67233', 'madde': 'vız gelmek', 'on_taki': '(birine bir şey) '}]"
67233,0,54707,1,0,(birine bir şey) ,vız gelmek,0,1,,0,0,0,,,,,viz gelmek,,"[{'anlam_id': '90843', 'madde_id': '67233', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'pek önemsiz görünmek', 'gos': '0', 'orneklerListe': [{'ornek_id': '29695', 'anlam_id': '90843', 'ornek_sira': '1', 'ornek': ""Fakat bu da Nahit'e vız geldi çünkü kız koltuğa oturmuştu."", 'kac': '1', 'yazar_id': '7', 'yazar': [{'yazar_id': '7', 'tam_adi': 'Tarık Buğra', 'kisa_adi': 'T. Buğra', 'ekno': '132'}]}], 'ozelliklerListe': [{'ozellik_id': '34', 'tur': '4', 'tam_adi': 'teklifsiz konuşmada', 'kisa_adi': 'tkz.', 'ekno': '45'}]}]","[{'madde_id': '67234', 'madde': 'vız gelip tırıs gitmek', 'on_taki': '(birine bir şey) '}]"
67234,0,54707,2,0,(birine bir şey) ,vız gelip tırıs gitmek,0,1,,0,0,0,,,,,viz gelip tiris gitmek,,"[{'anlam_id': '90844', 'madde_id': '67234', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'önemsememek, aldırış etmemek', 'gos': '0', 'orneklerListe': [{'ornek_id': '29696', 'anlam_id': '90844', 'ornek_sira': '1', 'ornek': 'Bu ölümle Ahmet ... kendisine kadından gayrı bir şeye sahip olmanın vız gelip tırıs gittiğinin farkına varmıştı.', 'kac': '1', 'yazar_id': '1', 'yazar': [{'yazar_id': '1', 'tam_adi': 'Sait Faik Abasıyanık', 'kisa_adi': 'S. F. Abasıyanık', 'ekno': '8'}]}], 'ozelliklerListe': [{'ozellik_id': '34', 'tur': '4', 'tam_adi': 'teklifsiz konuşmada', 'kisa_adi': 'tkz.', 'ekno': '45'}]}]","[{'madde_id': '67233', 'madde': 'vız gelmek', 'on_taki': '(birine bir şey) '}]"
67235,0,54708,0,0,,vızıldama,0,1,,0,0,0,,,,,vizildama,,"[{'anlam_id': '90845', 'madde_id': '67235', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vızıldamak işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
67236,0,54709,0,0,,vızıldamak,0,2,,0,0,0,,,,,vizildamak,,"[{'anlam_id': '90846', 'madde_id': '67236', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': '`Vız` diye ses çıkarmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '29697', 'anlam_id': '90846', 'ornek_sira': '1', 'ornek': 'Apansızın havada bir şey vızıldadı.', 'kac': '1', 'yazar_id': '52', 'yazar': [{'yazar_id': '52', 'tam_adi': 'Halikarnas Balıkçısı', 'kisa_adi': 'Halikarnas Balıkçısı', 'ekno': '183'}]}], 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}, {'anlam_id': '90847', 'madde_id': '67236', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Hafif sesle ve bezdirici biçimde yakınmak, sızlanmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '29698', 'anlam_id': '90847', 'ornek_sira': '1', 'ornek': 'Beni gönderecektin değil mi büyük hanım? diye vızıldadığı zaman ümidini kıracak bir şey söylemiyordu.', 'kac': '1', 'yazar_id': '8', 'yazar': [{'yazar_id': '8', 'tam_adi': 'Reşat Nuri Güntekin', 'kisa_adi': 'R. N. Güntekin', 'ekno': '133'}]}], 'ozelliklerListe': [{'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}]",
67237,0,54710,0,0,,vızıldanma,0,1,,0,0,0,,,,,vizildanma,,"[{'anlam_id': '90848', 'madde_id': '67237', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vızıldanmak işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
67238,0,54711,0,0,,vızıldanmak,0,1,,0,0,0,,,,,vizildanmak,,"[{'anlam_id': '90849', 'madde_id': '67238', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Yakınmak, sızlanmak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
67239,0,54712,0,0,,vızıltı,0,2,,0,0,0,,,,,vizilti,,"[{'anlam_id': '90850', 'madde_id': '67239', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vızıldama sesi', 'gos': '0', 'orneklerListe': [{'ornek_id': '29699', 'anlam_id': '90850', 'ornek_sira': '1', 'ornek': 'Uçan bir sivrisineğin vızıltısı duyuldu.', 'kac': '1', 'yazar_id': '52', 'yazar': [{'yazar_id': '52', 'tam_adi': 'Halikarnas Balıkçısı', 'kisa_adi': 'Halikarnas Balıkçısı', 'ekno': '183'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '90851', 'madde_id': '67239', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Hafif sesle ve bezdirici biçimde yakınma, sızlanma', 'gos': '0', 'orneklerListe': [{'ornek_id': '29700', 'anlam_id': '90851', 'ornek_sira': '1', 'ornek': 'Gerçi sabahları gene evde iş görüyor, annesinin vızıltısını dinlemeye mecbur oluyordu.', 'kac': '1', 'yazar_id': '14', 'yazar': [{'yazar_id': '14', 'tam_adi': 'Halide Edip Adıvar', 'kisa_adi': 'H. E. Adıvar', 'ekno': '141'}]}], 'ozelliklerListe': [{'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}]",
67240,0,54713,0,0,,vızır vızır,0,1,,0,0,0,,,,,vizir vizir,,"[{'anlam_id': '90852', 'madde_id': '67240', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Hiç ara vermeksizin, sürekli bir biçimde', 'gos': '0', 'orneklerListe': [{'ornek_id': '29701', 'anlam_id': '90852', 'ornek_sira': '1', 'ornek': 'Rüyalar bize vızır vızır gelip gidiyor ve ... bize gaipten haber veriyordu.', 'kac': '1', 'yazar_id': '18', 'yazar': [{'yazar_id': '18', 'tam_adi': 'Abdülhak Şinasi Hisar', 'kisa_adi': 'A. Ş. Hisar', 'ekno': '145'}]}], 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}]}]",
67241,0,54714,0,0,,vızlama,0,1,,0,0,0,,,,,vizlama,,"[{'anlam_id': '90853', 'madde_id': '67241', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vızlamak durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
67242,0,54715,0,0,,vızlamak,0,1,,0,0,0,,,,,vizlamak,,"[{'anlam_id': '90854', 'madde_id': '67242', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Vızıldamak', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}]}]",
67243,0,54716,0,0,,vızvız böceği,0,1,,0,0,0,,,,,vizviz bocegi,,"[{'anlam_id': '90855', 'madde_id': '67243', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Vızıldayarak uçan bir tür böcek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '53', 'tur': '1', 'tam_adi': 'hayvan bilimi', 'kisa_adi': 'hay. b.', 'ekno': '102'}]}]",
67244,0,54717,0,0,,vibrasyon,0,1,,0,0,13,Fransızca vibration,,vibrasyon tecridi,,vibrasyon,,"[{'anlam_id': '90856', 'madde_id': '67244', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Titreşim', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '58', 'tur': '1', 'tam_adi': 'fizik', 'kisa_adi': 'fiz.', 'ekno': '108'}]}]",
67245,0,54718,0,0,,vibratör,0,1,,0,0,13,Fransızca vibrateur,,,,vibrator,,"[{'anlam_id': '90857', 'madde_id': '67245', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Titreşim yaratan araç', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
67246,0,54719,0,0,,vibriyo,0,1,,0,0,23,Almanca vibrio,vibri'yo,,,vibriyo,,"[{'anlam_id': '90858', 'madde_id': '67246', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Koleraya neden olan virgül biçimindeki bakteri', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '56', 'tur': '1', 'tam_adi': 'biyoloji', 'kisa_adi': 'biy.', 'ekno': '105'}]}]",
67247,0,54720,0,0,,vicahen,0,1,,0,0,11,Arapça vicāhen,vica:hen,,,vicahen,,"[{'anlam_id': '90859', 'madde_id': '67247', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Yüz yüze', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '24', 'tur': '3', 'tam_adi': 'zarf', 'kisa_adi': 'zf.', 'ekno': '35'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}]",
67248,0,54721,0,0,,vicahi,0,1,,0,0,11,Arapça vicāhī,vica:hi:,,,vicahi,,"[{'anlam_id': '90860', 'madde_id': '67248', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Yüz yüze olan veya yapılan', 'gos': '0', 'orneklerListe': [{'ornek_id': '29702', 'anlam_id': '90860', 'ornek_sira': '1', 'ornek': 'Dostluğumuz gıyabi idi, bu kez vicahiye çevirdik.', 'kac': '1', 'yazar_id': '22', 'yazar': [{'yazar_id': '22', 'tam_adi': 'Melih Cevdet Anday', 'kisa_adi': 'M. C. Anday', 'ekno': '151'}]}], 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}]",
